user_id,skills,goal,course,completion
26185,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning",ai_engineer,deep_learning,1
26186,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering",ai_engineer,model_deployment,1
26187,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn",ai_engineer,computer_vision,1
26188,"html,css",web_developer,responsive_design,1
26189,html,web_developer,css,1
26190,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication",web_developer,sql,1
26191,"python_basics,python_oop,numpy,pandas",data_scientist,statistics,1
26192,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication",web_developer,sql,1
26193,"python_basics,python_oop,numpy,pandas",data_scientist,statistics,1
26194,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning",data_scientist,feature_engineering,0
26195,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design",web_developer,deployment,1
26196,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design",web_developer,javascript,0
26197,html,web_developer,css,1
26198,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api",web_developer,dom_manipulation,0
26199,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision",ai_engineer,linear_algebra,0
26200,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning",ai_engineer,cnn,0
26201,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering",data_scientist,model_evaluation,1
26202,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers",ai_engineer,linear_algebra,0
26203,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design",web_developer,rest_api,0
26204,"html,css,responsive_design,javascript,dom_manipulation,react",web_developer,state_management,1
26205,"html,css,responsive_design,javascript",web_developer,dom_manipulation,1
26206,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning",data_scientist,feature_engineering,1
26207,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning",ai_engineer,linear_algebra,0
26208,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics",web_developer,rest_api,1
26209,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp",ai_engineer,transformers,1
26210,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering",data_scientist,statistics,0
26211,"html,css,responsive_design,javascript,dom_manipulation",web_developer,rest_api,0
26212,"html,css,responsive_design",web_developer,javascript,0
26213,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation",data_scientist,deep_learning,1
26214,"python_basics,data_structures,algorithms,linear_algebra,probability",ai_engineer,transformers,0
26215,"html,css,responsive_design,javascript,dom_manipulation,react,state_management",web_developer,state_management,0
26216,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision",ai_engineer,nlp,1
26217,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp",ai_engineer,transformers,1
26218,"html,css,responsive_design,javascript,dom_manipulation",web_developer,state_management,0
26219,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api",web_developer,sql,0
26220,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql",web_developer,database_design,1
26221,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api",web_developer,authentication,1
26222,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design,deployment",web_developer,docker,1
26223,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering",data_scientist,model_evaluation,1
26224,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp",ai_engineer,transformers,1
26225,"html,css,responsive_design,javascript,dom_manipulation",web_developer,react,1
26226,"python_basics,data_structures",ai_engineer,algorithms,1
26227,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning",data_scientist,feature_engineering,1
26228,python_basics,data_scientist,python_oop,1
26229,"python_basics,data_structures,algorithms",ai_engineer,algorithms,0
26230,"html,css,responsive_design,javascript,dom_manipulation",web_developer,react,1
26231,"python_basics,python_oop,numpy",data_scientist,model_evaluation,0
26232,python_basics,ai_engineer,data_structures,1
26233,"html,css,responsive_design,javascript,dom_manipulation,react,state_management",web_developer,deployment,0
26234,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication",web_developer,react,0
26235,"python_basics,python_oop,numpy,pandas,statistics,probability",data_scientist,linear_algebra,1
26236,"python_basics,data_structures",ai_engineer,algorithms,1
26237,"html,css,responsive_design",web_developer,javascript,1
26238,"html,css,responsive_design,javascript,dom_manipulation,react",web_developer,state_management,1
26239,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics",web_developer,sql,0
26240,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design",web_developer,dom_manipulation,0
26241,"python_basics,data_structures,algorithms,linear_algebra",ai_engineer,probability,1
26242,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning",ai_engineer,cnn,1
26243,"html,css,responsive_design",web_developer,javascript,1
26244,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api",web_developer,authentication,1
26245,"html,css",web_developer,docker,0
26246,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn",ai_engineer,computer_vision,1
26247,"html,css,responsive_design",web_developer,javascript,1
26248,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering,model_deployment",ai_engineer,mlops,1
26249,"python_basics,python_oop,numpy",data_scientist,mlops,0
26250,python_basics,data_scientist,python_oop,1
26251,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation,deep_learning",data_scientist,mlops,1
26252,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation",data_scientist,deep_learning,1
26253,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision",ai_engineer,machine_learning,0
26254,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning",data_scientist,data_visualization,1
26255,"python_basics,python_oop",data_scientist,numpy,1
26256,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics",web_developer,react,0
26257,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering,model_deployment",ai_engineer,mlops,1
26258,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision",ai_engineer,llm_engineering,0
26259,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering",data_scientist,pandas,0
26260,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning",data_scientist,deep_learning,0
26261,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication",web_developer,sql,1
26262,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api",web_developer,authentication,1
26263,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api",web_developer,authentication,1
26264,html,web_developer,css,1
26265,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn",ai_engineer,computer_vision,1
26266,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering",data_scientist,model_evaluation,1
26267,"html,css,responsive_design,javascript,dom_manipulation,react,state_management",web_developer,backend_basics,1
26268,"python_basics,data_structures,algorithms,linear_algebra",ai_engineer,probability,1
26269,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning",ai_engineer,cnn,1
26270,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api",web_developer,authentication,1
26271,"python_basics,python_oop,numpy,pandas,statistics,probability",data_scientist,python_oop,0
26272,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering",data_scientist,model_evaluation,1
26273,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn",ai_engineer,computer_vision,1
26274,"html,css",web_developer,dom_manipulation,0
26275,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision",ai_engineer,nlp,1
26276,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design,deployment",web_developer,docker,1
26277,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization",data_scientist,deep_learning,0
26278,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning",data_scientist,feature_engineering,1
26279,python_basics,data_scientist,python_oop,1
26280,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics",web_developer,rest_api,1
26281,"python_basics,data_structures,algorithms",ai_engineer,linear_algebra,1
26282,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra",data_scientist,data_cleaning,1
26283,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra",data_scientist,data_cleaning,1
26284,"python_basics,python_oop,numpy,pandas,statistics,probability",data_scientist,model_evaluation,0
26285,"html,css,responsive_design,javascript",web_developer,state_management,0
26286,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design,deployment",web_developer,docker,1
26287,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation,deep_learning",data_scientist,mlops,1
26288,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering",data_scientist,statistics,0
26289,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning",data_scientist,mlops,0
26290,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication",web_developer,sql,1
26291,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design,deployment",web_developer,docker,1
26292,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql",web_developer,database_design,1
26293,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision",ai_engineer,nlp,1
26294,"python_basics,data_structures",ai_engineer,algorithms,1
26295,"html,css,responsive_design,javascript,dom_manipulation,react,state_management",web_developer,backend_basics,1
26296,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api",web_developer,css,0
26297,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering,model_deployment",ai_engineer,mlops,1
26298,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering",data_scientist,model_evaluation,1
26299,"python_basics,python_oop",data_scientist,model_evaluation,0
26300,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering",ai_engineer,cnn,0
26301,"html,css,responsive_design",web_developer,javascript,1
26302,"python_basics,data_structures,algorithms,linear_algebra",ai_engineer,probability,1
26303,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design,deployment",web_developer,docker,1
26304,html,web_developer,css,1
26305,python_basics,ai_engineer,data_structures,1
26306,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design,deployment",web_developer,docker,1
26307,"python_basics,python_oop,numpy,pandas",data_scientist,statistics,1
26308,"python_basics,data_structures,algorithms,linear_algebra",ai_engineer,machine_learning,0
26309,"python_basics,data_structures,algorithms,linear_algebra",ai_engineer,probability,1
26310,"python_basics,data_structures",ai_engineer,algorithms,1
26311,"python_basics,python_oop,numpy,pandas,statistics,probability",data_scientist,linear_algebra,1
26312,"python_basics,data_structures,algorithms",ai_engineer,cnn,0
26313,"html,css,responsive_design,javascript,dom_manipulation,react,state_management",web_developer,backend_basics,1
26314,"html,css,responsive_design,javascript,dom_manipulation,react",web_developer,state_management,1
26315,"python_basics,python_oop,numpy,pandas,statistics",data_scientist,probability,1
26316,html,web_developer,css,1
26317,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn",ai_engineer,computer_vision,1
26318,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning",data_scientist,data_visualization,1
26319,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn",ai_engineer,computer_vision,1
26320,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design",web_developer,deployment,1
26321,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning",data_scientist,python_basics,0
26322,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision",ai_engineer,nlp,1
26323,"html,css,responsive_design,javascript,dom_manipulation,react",web_developer,state_management,1
26324,"html,css,responsive_design,javascript,dom_manipulation,react",web_developer,react,0
26325,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql",web_developer,database_design,1
26326,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering",ai_engineer,model_deployment,1
26327,html,web_developer,css,1
26328,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering,model_deployment",ai_engineer,mlops,1
26329,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation",data_scientist,deep_learning,1
26330,"python_basics,python_oop,numpy",data_scientist,python_oop,0
26331,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning",data_scientist,feature_engineering,1
26332,"python_basics,python_oop,numpy,pandas",data_scientist,pandas,0
26333,python_basics,ai_engineer,data_structures,1
26334,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering,model_deployment",ai_engineer,data_structures,0
26335,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp",ai_engineer,transformers,1
26336,"html,css",web_developer,responsive_design,1
26337,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication",web_developer,sql,1
26338,"html,css",web_developer,responsive_design,0
26339,"python_basics,python_oop,numpy,pandas",data_scientist,statistics,1
26340,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design,deployment",web_developer,html,0
26341,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design,deployment",web_developer,docker,1
26342,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp",ai_engineer,transformers,1
26343,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision",ai_engineer,nlp,1
26344,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication",web_developer,sql,1
26345,python_basics,data_scientist,statistics,0
26346,"html,css,responsive_design,javascript,dom_manipulation,react",web_developer,state_management,1
26347,python_basics,data_scientist,python_oop,1
26348,"python_basics,data_structures,algorithms,linear_algebra",ai_engineer,probability,1
26349,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics",web_developer,rest_api,1
26350,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization",data_scientist,machine_learning,1
26351,"python_basics,python_oop",data_scientist,numpy,1
26352,"python_basics,data_structures,algorithms,linear_algebra",ai_engineer,probability,1
26353,"python_basics,data_structures,algorithms,linear_algebra,probability",ai_engineer,machine_learning,1
26354,"python_basics,python_oop",data_scientist,pandas,0
26355,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning",ai_engineer,cnn,1
26356,"python_basics,data_structures,algorithms,linear_algebra",ai_engineer,probability,0
26357,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql",web_developer,database_design,1
26358,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning",ai_engineer,python_basics,0
26359,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning",ai_engineer,deep_learning,1
26360,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization",data_scientist,machine_learning,1
26361,"python_basics,data_structures,algorithms,linear_algebra,probability",ai_engineer,model_deployment,0
26362,"html,css",web_developer,responsive_design,1
26363,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning",data_scientist,data_visualization,1
26364,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers",ai_engineer,llm_engineering,1
26365,"python_basics,data_structures,algorithms,linear_algebra",ai_engineer,computer_vision,0
26366,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design",web_developer,deployment,0
26367,"html,css,responsive_design,javascript,dom_manipulation,react",web_developer,state_management,1
26368,"python_basics,data_structures,algorithms,linear_algebra,probability",ai_engineer,machine_learning,1
26369,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design",web_developer,javascript,0
26370,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design,deployment",web_developer,docker,1
26371,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning",data_scientist,data_visualization,1
26372,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics",web_developer,rest_api,1
26373,"python_basics,python_oop,numpy",data_scientist,pandas,1
26374,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design",web_developer,deployment,1
26375,html,web_developer,authentication,0
26376,"python_basics,python_oop,numpy,pandas",data_scientist,linear_algebra,0
26377,"python_basics,data_structures",ai_engineer,algorithms,1
26378,html,web_developer,css,1
26379,"python_basics,python_oop,numpy,pandas,statistics,probability",data_scientist,machine_learning,0
26380,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp",ai_engineer,transformers,1
26381,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning",ai_engineer,probability,0
26382,html,web_developer,css,1
26383,"python_basics,python_oop,numpy",data_scientist,pandas,1
26384,"html,css,responsive_design,javascript,dom_manipulation,react,state_management",web_developer,backend_basics,1
26385,"python_basics,data_structures,algorithms,linear_algebra",ai_engineer,algorithms,0
26386,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication",web_developer,rest_api,0
26387,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation,deep_learning",data_scientist,mlops,1
26388,python_basics,data_scientist,python_oop,1
26389,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics",web_developer,database_design,0
26390,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra",data_scientist,mlops,0
26391,"html,css,responsive_design,javascript",web_developer,dom_manipulation,1
26392,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning",data_scientist,machine_learning,0
26393,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp",ai_engineer,transformers,1
26394,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision",ai_engineer,nlp,0
26395,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design",web_developer,deployment,1
26396,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication",web_developer,sql,1
26397,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization",data_scientist,machine_learning,1
26398,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering,model_deployment",ai_engineer,mlops,1
26399,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation",data_scientist,deep_learning,1
26400,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design,deployment",web_developer,dom_manipulation,0
26401,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication",web_developer,sql,1
26402,"python_basics,python_oop,numpy,pandas,statistics,probability",data_scientist,data_cleaning,0
26403,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers",ai_engineer,llm_engineering,1
26404,"python_basics,python_oop,numpy,pandas",data_scientist,python_basics,0
26405,"python_basics,data_structures,algorithms",ai_engineer,linear_algebra,1
26406,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design,deployment",web_developer,docker,1
26407,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision",ai_engineer,nlp,1
26408,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn",ai_engineer,computer_vision,1
26409,"python_basics,python_oop,numpy,pandas",data_scientist,statistics,1
26410,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design,deployment",web_developer,sql,0
26411,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api",web_developer,authentication,1
26412,python_basics,data_scientist,python_oop,1
26413,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning",ai_engineer,mlops,0
26414,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning",data_scientist,data_visualization,1
26415,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation",data_scientist,feature_engineering,0
26416,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning",ai_engineer,python_basics,0
26417,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning",data_scientist,feature_engineering,1
26418,"python_basics,python_oop,numpy,pandas,statistics,probability",data_scientist,deep_learning,0
26419,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql",web_developer,database_design,1
26420,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering,model_deployment",ai_engineer,mlops,1
26421,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning",data_scientist,feature_engineering,1
26422,html,web_developer,css,1
26423,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design,deployment",web_developer,docker,1
26424,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn",ai_engineer,computer_vision,1
26425,"python_basics,data_structures,algorithms",ai_engineer,transformers,0
26426,"html,css,responsive_design,javascript,dom_manipulation",web_developer,react,1
26427,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning",ai_engineer,deep_learning,0
26428,"python_basics,data_structures,algorithms,linear_algebra",ai_engineer,probability,1
26429,"python_basics,python_oop,numpy,pandas",data_scientist,statistics,1
26430,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics",web_developer,rest_api,1
26431,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp",ai_engineer,transformers,1
26432,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design",web_developer,deployment,1
26433,python_basics,ai_engineer,data_structures,1
26434,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers",ai_engineer,llm_engineering,1
26435,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication",web_developer,sql,1
26436,"python_basics,data_structures",ai_engineer,python_basics,0
26437,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design",web_developer,state_management,0
26438,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra",data_scientist,data_cleaning,1
26439,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation,deep_learning",data_scientist,mlops,1
26440,"python_basics,data_structures,algorithms,linear_algebra,probability",ai_engineer,machine_learning,1
26441,"python_basics,python_oop,numpy,pandas,statistics",data_scientist,probability,1
26442,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning",data_scientist,deep_learning,0
26443,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering",ai_engineer,model_deployment,1
26444,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics",web_developer,rest_api,1
26445,"python_basics,python_oop",data_scientist,numpy,1
26446,"python_basics,python_oop,numpy,pandas",data_scientist,statistics,1
26447,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics",web_developer,rest_api,1
26448,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design,deployment",web_developer,docker,1
26449,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning",data_scientist,feature_engineering,1
26450,html,web_developer,deployment,0
26451,"python_basics,data_structures,algorithms",ai_engineer,linear_algebra,1
26452,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp",ai_engineer,transformers,1
26453,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp",ai_engineer,transformers,1
26454,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design",web_developer,deployment,1
26455,"python_basics,data_structures,algorithms",ai_engineer,linear_algebra,1
26456,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization",data_scientist,machine_learning,1
26457,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design,deployment",web_developer,responsive_design,0
26458,"python_basics,python_oop,numpy,pandas,statistics",data_scientist,probability,1
